sat1,sat2,distance_km,rel_velocity,approach_rate,collision
IRIDIUM 33 DEB,COSMOS 2251 DEB,25.405244799714342,5.670764773884275,-6.994527558163272,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,3615.954,3.499,0.233,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5302.553,11.912,10.629,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2160.68,8.005,7.14,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8179.344,10.751,10.07,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9000.063,10.829,-9.509,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12145.24,10.122,-1.093,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13756.255,1.522,0.052,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7844.803,9.84,6.083,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10828.43,9.557,-4.601,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10404.153,6.668,-3.417,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11826.032,12.324,1.05,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11037.333,6.553,-1.777,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8722.047,9.69,-4.08,0
IRIDIUM 33,COSMOS 2251 DEB,7556.968,6.237,-1.59,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13214.466,13.136,0.218,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7740.533,14.227,-6.987,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11125.141,12.244,-6.016,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11214.64,14.57,2.392,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13381.155,4.72,-4.345,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10320.003,10.207,-2.806,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10960.474,2.92,-2.545,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11126.236,8.748,-7.89,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3711.409,7.306,-2.518,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11225.063,12.308,-1.794,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9680.987,10.274,0.196,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13474.757,14.059,-0.423,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5221.633,9.431,3.521,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13924.921,12.409,2.074,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12063.234,13.573,1.882,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4887.85,5.235,0.548,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4327.324,14.614,-9.509,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10599.461,14.655,0.261,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6284.579,6.177,-5.0,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13418.07,14.317,1.015,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8445.451,11.763,11.758,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13560.326,3.176,-2.786,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13644.426,7.999,0.068,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13097.568,13.368,-0.301,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6959.917,12.872,11.919,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13882.965,1.75,-1.738,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6350.779,4.59,-1.368,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13186.888,11.48,-2.188,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10733.113,10.142,9.546,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12970.833,10.0,4.152,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10080.367,11.025,9.968,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10879.311,11.473,7.081,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5420.142,14.704,6.436,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8680.428,11.813,-1.987,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8195.629,9.986,6.029,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2.5183695069608136,6.865670240513058,-19.904211924247495,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,9452.061,11.357,-7.62,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11652.552,13.101,0.147,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8191.991,5.255,0.564,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7.404946102276071,8.808908566310215,-15.539764889411739,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,14096.057,14.946,-0.1,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1849.592,2.196,0.563,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1282.247,9.653,6.155,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8794.744,8.716,5.764,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12026.068,7.395,7.262,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9461.095,10.144,4.19,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,40.515668731764826,14.44765729882428,-9.555668361827903,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,13131.755,14.298,0.143,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1952.353,13.53,-9.729,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,36.61550582773417,5.758633281086639,-10.798829161839384,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,10351.411,14.017,2.7,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12215.442,4.378,-3.151,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4822.138,14.583,-9.258,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13644.012,4.725,3.249,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12559.658,13.329,-0.46,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8754.362,11.648,2.154,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2.0557446914933455,6.689350630721646,-19.132359851549054,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,10496.839,11.017,-0.815,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9784.685,10.688,-0.311,0
IRIDIUM 33,COSMOS 2251 DEB,5890.392,9.363,-5.754,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10267.111,10.112,0.083,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2666.353,5.964,-2.776,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13079.912,12.338,1.756,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,30.255193081288837,14.49799913291924,-16.254979867112212,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,8471.921,7.905,-5.587,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13299.235,11.396,-1.454,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8118.417,8.556,5.702,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14247.128,14.537,0.565,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10281.408,9.806,9.626,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12460.629,6.828,-5.87,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11957.295,6.908,5.51,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6129.856,13.381,-12.345,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6505.639,13.11,-11.636,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11961.513,9.824,0.315,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5740.835,5.744,0.088,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10.336426235941534,12.83653012741143,-16.49588373425135,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,11819.166,11.459,2.832,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12018.853,5.691,2.81,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1621.862,11.148,9.905,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6719.496,5.886,2.476,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10352.631,7.483,3.95,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12092.211,13.824,-0.367,0
IRIDIUM 33 DEB,COSMOS 2251,13287.839,12.687,0.238,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10622.412,10.965,-0.057,0
IRIDIUM 33 DEB,COSMOS 2251,12030.876,9.031,-5.848,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13525.755,14.958,-0.067,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10079.219,10.84,-0.08,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7932.968,7.916,-0.09,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13282.519,12.966,-2.439,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11348.518,9.317,8.578,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7939.586,13.831,8.67,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8630.653,9.561,3.267,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13474.317,7.316,3.891,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12175.12,13.405,-1.908,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,16.486345410591674,14.255685129067764,-7.974078753953123,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,10526.377,13.533,4.673,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3677.446,11.5,7.454,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7750.012,12.228,0.667,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12435.868,12.294,0.254,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3228.013,2.153,-1.922,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3.93338439332069,14.461154621336327,-16.436850126141834,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,13584.689,6.014,3.74,0
IRIDIUM 33,COSMOS 2251 DEB,13679.899,6.007,2.598,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12703.089,6.501,-5.728,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8006.521,12.068,-12.063,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,45.51135990289971,11.717006844058567,-10.611629353444863,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,7610.106,6.524,-0.31,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7767.758,8.191,0.272,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2923.611,11.205,-11.133,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13420.27,3.257,-3.254,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1702.115,2.165,0.94,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4949.198,13.214,-13.086,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9222.574,7.649,-4.25,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14226.469,14.907,0.131,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6861.682,4.655,-1.562,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1863.027,7.828,-7.237,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14.451811351283297,7.219721619329494,-11.10573722847609,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,4624.895,14.305,10.008,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,44.6816704252539,13.062012797930613,-16.01599936116941,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,12185.145,11.027,6.51,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12670.173,8.798,6.262,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11090.359,12.104,-0.462,0
IRIDIUM 33 DEB,COSMOS 2251,14045.669,3.881,2.595,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4520.614,6.022,5.472,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4077.668,4.848,1.019,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9647.265,14.704,1.009,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3679.412,14.745,-9.969,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13698.062,14.287,0.239,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4386.98,1.087,-1.06,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12379.037,12.944,0.498,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10512.517,7.953,7.37,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8763.499,13.476,4.755,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13106.507,11.61,-2.136,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10989.875,10.998,-1.079,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5745.934,12.636,-12.629,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9482.948,9.829,-0.297,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4140.236,4.702,0.384,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,15.578381574081849,13.496473906774115,-14.901875543479008,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,12992.989,11.447,-3.466,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5287.814,14.137,6.523,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12779.998,12.271,0.461,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8543.735,9.62,0.587,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9242.418,11.434,-10.457,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9900.347,14.604,-3.446,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7569.928,2.924,-2.608,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9735.379,10.844,7.853,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11510.835,8.734,-0.446,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2712.479,5.849,-3.392,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12853.867,11.775,4.393,0
IRIDIUM 33 DEB,COSMOS 2251,10723.209,13.636,2.738,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2234.288,2.916,0.862,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12924.487,8.162,-1.844,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5742.713,6.242,-0.262,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8121.008,9.631,9.541,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6075.134,13.685,-1.199,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11983.287,10.263,4.507,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9523.568,10.025,-1.14,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10635.699,6.257,-6.11,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1844.369,10.799,9.404,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8786.635,9.347,-0.23,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11811.254,9.598,-6.005,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8926.229,10.7,-4.175,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10238.401,9.916,-9.884,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10140.938,11.133,-0.164,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7814.876,12.244,12.243,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13656.707,6.165,-4.507,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12056.65,13.144,0.467,0
IRIDIUM 33,COSMOS 2251 DEB,6017.989,10.901,5.105,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11418.383,12.601,-0.693,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12662.238,13.315,-1.278,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11029.492,6.234,2.676,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13843.168,10.022,1.603,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7316.049,8.109,1.561,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13759.296,3.627,-2.728,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5815.45,1.916,0.223,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13377.565,9.709,-2.177,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,42.845298908544855,14.148459010681,-17.006863236062824,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,8901.913,12.345,-10.521,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11640.757,11.938,-0.114,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2.7387508010716344,12.55137255673619,-12.801865695441368,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,8267.806,12.058,7.843,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9601.317,11.187,-3.534,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8656.633,11.87,11.451,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12677.057,4.607,-4.605,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11946.197,4.132,-2.684,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7233.567,6.106,-5.923,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2561.222,11.831,-2.49,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11586.136,11.411,0.141,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,35.80561696753825,11.408747448032146,-10.255300265114473,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,10548.769,10.089,1.075,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12894.904,7.076,-6.043,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9533.358,9.886,-8.994,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13919.649,2.31,1.285,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11874.184,9.227,-7.302,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9339.45,14.541,3.01,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7833.646,7.442,-1.195,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12698.744,11.511,-4.762,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13967.766,0.464,0.268,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9143.765,14.559,-4.041,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9176.007,9.313,0.141,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13981.441,14.729,0.049,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10400.742,10.469,-1.127,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2769.749,14.66,12.74,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5283.29,2.867,2.357,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3140.574,14.921,5.708,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11177.328,14.674,1.841,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5430.187,13.656,-13.321,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10980.683,8.905,-1.989,0
IRIDIUM 33,COSMOS 2251 DEB,11727.595,12.116,-0.442,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9535.734,14.351,3.643,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13390.944,11.5,-2.441,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9710.415,10.183,0.595,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,38.96877233840812,11.005168604336534,-12.54237853987359,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,3804.821,5.024,-0.269,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13971.533,13.744,-0.119,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1.3210975319288796,13.967654246264251,-5.282207329588648,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,10834.032,10.683,8.366,0
IRIDIUM 33 DEB,COSMOS 2251,12711.828,8.833,-3.969,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10615.485,13.192,4.304,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9591.649,11.338,8.324,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10754.794,10.094,-9.065,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9436.272,14.103,-3.377,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13777.453,14.469,-0.721,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9516.691,13.553,-3.736,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10136.654,14.226,0.515,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8380.41,8.358,-0.124,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5098.576,6.95,-6.788,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11548.488,12.291,1.752,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9945.046,11.119,10.118,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13495.74,7.439,4.245,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1961.347,14.295,10.1,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9274.973,12.239,-9.164,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,48.603213094687554,8.772841631046226,-11.113883230107236,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,6692.42,14.327,8.951,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13687.522,5.901,-2.999,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8319.848,7.005,1.166,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13410.615,3.861,-3.789,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,38.15885990653642,6.818800843991449,-10.883948076817113,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,12426.004,13.083,-3.892,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13832.421,14.58,0.07,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6281.851,13.412,9.969,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13585.196,3.454,2.412,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7555.901,5.804,1.149,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12086.977,13.166,-2.648,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12438.726,2.722,-2.116,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9978.687,10.077,-2.005,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9663.631,11.341,1.488,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11248.772,9.283,-7.621,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,47.1740303436697,6.0717201133977605,-9.751118545106062,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,9616.141,9.017,7.188,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7185.717,4.439,2.644,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,31.63267091560426,5.197105377543641,-5.458815164970687,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,12366.753,13.109,-0.937,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9253.879,10.116,5.844,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8224.875,7.728,2.275,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11565.511,13.333,3.133,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,25.38053610870701,13.14574720231382,-16.550680911633705,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,6934.361,11.632,-5.458,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9404.064,11.339,-0.433,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13612.958,11.936,0.693,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12.577487347264636,13.41828776758272,-10.422110785038717,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,13315.103,2.249,2.014,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5058.199,6.494,-1.841,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11111.378,9.24,-0.437,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11778.306,11.582,-4.955,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11395.251,12.451,0.238,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13829.19,14.297,0.156,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10168.186,10.144,9.95,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10238.349,13.627,-4.376,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11528.471,9.495,-8.051,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13193.364,6.818,3.985,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10251.573,8.594,2.731,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7773.998,10.899,7.746,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3.64613833915817,8.287516102875081,-6.813225386567529,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,12872.632,8.483,-3.671,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6591.565,4.994,-1.532,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13725.117,3.345,2.891,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9702.467,9.576,9.574,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12548.81,13.979,2.524,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5003.897,9.426,-5.172,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12878.851,9.13,3.409,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10466.646,14.979,-0.255,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10156.153,11.83,8.843,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13833.386,14.566,-0.049,0
IRIDIUM 33,COSMOS 2251 DEB,12827.803,3.675,2.199,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13463.533,13.951,1.566,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,26.056867240909167,14.343670147690148,-9.288696018013583,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,2559.538,13.663,7.852,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13296.934,13.121,1.613,0
IRIDIUM 33,COSMOS 2251 DEB,3442.85,13.158,3.91,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8.565254140530769,13.980542894407137,-9.121135093772953,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,32.45087864740481,9.391349085702185,-5.477098581279174,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,7530.474,11.804,1.686,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6517.782,11.506,10.06,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12609.613,6.616,6.046,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5065.089,13.409,-13.296,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8626.158,10.485,-10.473,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1672.374,1.244,-0.71,0
IRIDIUM 33,COSMOS 2251,14154.724,12.086,-0.385,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12663.147,14.086,0.212,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13018.957,13.506,-1.171,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12783.919,15.006,0.479,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13562.746,12.323,2.057,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10760.259,4.369,-3.15,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11921.058,7.817,-7.77,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9986.687,13.378,-1.828,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12075.448,10.274,0.481,0
